steam_id,name,peak_all_time,peak_24h,is_dead,dead_source,history
2059530,Dawn of Defiance,3728.0,28.0,,,"[{""month"": ""Last 30 Days"", ""avg_players"": ""20.23"", ""gain"": ""-26.8"", ""gain_pct"": ""-56.94%"", ""peak"": ""73""}, {""month"": ""April 2026"", ""avg_players"": ""46.99"", ""gain"": ""-1.58"", ""gain_pct"": ""-3.25%"", ""peak"": ""174""}, {""month"": ""March 2026"", ""avg_players"": ""48.57"", ""gain"": ""-1.30"", ""gain_pct"": ""-2.61%"", ""peak"": ""144""}, {""month"": ""February 2026"", ""avg_players"": ""49.88"", ""gain"": ""-33.85"", ""gain_pct"": ""-40.43%"", ""peak"": ""131""}, {""month"": ""January 2026"", ""avg_players"": ""83.73"", ""gain"": ""-50.25"", ""gain_pct"": ""-37.50%"", ""peak"": ""255""}, {""month"": ""December 2025"", ""avg_players"": ""133.97"", ""gain"": ""114.60"", ""gain_pct"": ""+591.38%"", ""peak"": ""535""}, {""month"": ""November 2025"", ""avg_players"": ""19.38"", ""gain"": ""-4.95"", ""gain_pct"": ""-20.35%"", ""peak"": ""45""}, {""month"": ""October 2025"", ""avg_players"": ""24.33"", ""gain"": ""0.29"", ""gain_pct"": ""+1.22%"", ""peak"": ""66""}, {""month"": ""September 2025"", ""avg_players"": ""24.04"", ""gain"": ""-8.97"", ""gain_pct"": ""-27.17%"", ""peak"": ""63""}, {""month"": ""August 2025"", ""avg_players"": ""33.00"", ""gain"": ""-7.73"", ""gain_pct"": ""-18.97%"", ""peak"": ""77""}, {""month"": ""July 2025"", ""avg_players"": ""40.73"", ""gain"": ""-15.64"", ""gain_pct"": ""-27.75%"", ""peak"": ""113""}, {""month"": ""June 2025"", ""avg_players"": ""56.37"", ""gain"": ""32.02"", ""gain_pct"": ""+131.51%"", ""peak"": ""237""}, {""month"": ""May 2025"", ""avg_players"": ""24.35"", ""gain"": ""0.56"", ""gain_pct"": ""+2.36%"", ""peak"": ""54""}, {""month"": ""April 2025"", ""avg_players"": ""23.79"", ""gain"": ""-4.40"", ""gain_pct"": ""-15.62%"", ""peak"": ""65""}, {""month"": ""March 2025"", ""avg_players"": ""28.19"", ""gain"": ""1.46"", ""gain_pct"": ""+5.45%"", ""peak"": ""87""}, {""month"": ""February 2025"", ""avg_players"": ""26.74"", ""gain"": ""-19.24"", ""gain_pct"": ""-41.85%"", ""peak"": ""74""}, {""month"": ""January 2025"", ""avg_players"": ""45.98"", ""gain"": ""-18.00"", ""gain_pct"": ""-28.13%"", ""peak"": ""168""}, {""month"": ""December 2024"", ""avg_players"": ""63.98"", ""gain"": ""9.07"", ""gain_pct"": ""+16.53%"", ""peak"": ""151""}, {""month"": ""November 2024"", ""avg_players"": ""54.90"", ""gain"": ""-44.99"", ""gain_pct"": ""-45.04%"", ""peak"": ""135""}, {""month"": ""October 2024"", ""avg_players"": ""99.89"", ""gain"": ""-126.49"", ""gain_pct"": ""-55.88%"", ""peak"": ""249""}, {""month"": ""September 2024"", ""avg_players"": ""226.38"", ""gain"": ""-885.19"", ""gain_pct"": ""-79.63%"", ""peak"": ""925""}, {""month"": ""August 2024"", ""avg_players"": ""1111.57"", ""gain"": ""-"", ""gain_pct"": ""-"", ""peak"": ""3728""}]"
2734450,Folie Fatale,670.0,13.0,,,"[{""month"": ""Last 30 Days"", ""avg_players"": ""10.08"", ""gain"": ""-2.6"", ""gain_pct"": ""-20.30%"", ""peak"": ""32""}, {""month"": ""April 2026"", ""avg_players"": ""12.64"", ""gain"": ""-4.35"", ""gain_pct"": ""-25.61%"", ""peak"": ""45""}, {""month"": ""March 2026"", ""avg_players"": ""17.00"", ""gain"": ""-1.02"", ""gain_pct"": ""-5.67%"", ""peak"": ""72""}, {""month"": ""February 2026"", ""avg_players"": ""18.02"", ""gain"": ""-1.23"", ""gain_pct"": ""-6.38%"", ""peak"": ""58""}, {""month"": ""January 2026"", ""avg_players"": ""19.25"", ""gain"": ""-2.17"", ""gain_pct"": ""-10.13%"", ""peak"": ""63""}, {""month"": ""December 2025"", ""avg_players"": ""21.42"", ""gain"": ""1.21"", ""gain_pct"": ""+5.98%"", ""peak"": ""81""}, {""month"": ""November 2025"", ""avg_players"": ""20.21"", ""gain"": ""-7.14"", ""gain_pct"": ""-26.11%"", ""peak"": ""65""}, {""month"": ""October 2025"", ""avg_players"": ""27.35"", ""gain"": ""-23.23"", ""gain_pct"": ""-45.93%"", ""peak"": ""106""}, {""month"": ""September 2025"", ""avg_players"": ""50.58"", ""gain"": ""32.96"", ""gain_pct"": ""+187.05%"", ""peak"": ""429""}, {""month"": ""August 2025"", ""avg_players"": ""17.62"", ""gain"": ""-2.59"", ""gain_pct"": ""-12.83%"", ""peak"": ""54""}, {""month"": ""July 2025"", ""avg_players"": ""20.21"", ""gain"": ""5.08"", ""gain_pct"": ""+33.58%"", ""peak"": ""62""}, {""month"": ""June 2025"", ""avg_players"": ""15.13"", ""gain"": ""-2.16"", ""gain_pct"": ""-12.50%"", ""peak"": ""63""}, {""month"": ""May 2025"", ""avg_players"": ""17.29"", ""gain"": ""-0.24"", ""gain_pct"": ""-1.39%"", ""peak"": ""61""}, {""month"": ""April 2025"", ""avg_players"": ""17.54"", ""gain"": ""-9.23"", ""gain_pct"": ""-34.48%"", ""peak"": ""59""}, {""month"": ""March 2025"", ""avg_players"": ""26.76"", ""gain"": ""3.65"", ""gain_pct"": ""+15.81%"", ""peak"": ""106""}, {""month"": ""February 2025"", ""avg_players"": ""23.11"", ""gain"": ""-4.28"", ""gain_pct"": ""-15.62%"", ""peak"": ""98""}, {""month"": ""January 2025"", ""avg_players"": ""27.39"", ""gain"": ""2.96"", ""gain_pct"": ""+12.14%"", ""peak"": ""106""}, {""month"": ""December 2024"", ""avg_players"": ""24.42"", ""gain"": ""-1.13"", ""gain_pct"": ""-4.41%"", ""peak"": ""90""}, {""month"": ""November 2024"", ""avg_players"": ""25.55"", ""gain"": ""6.61"", ""gain_pct"": ""+34.88%"", ""peak"": ""106""}, {""month"": ""October 2024"", ""avg_players"": ""18.94"", ""gain"": ""-5.93"", ""gain_pct"": ""-23.83%"", ""peak"": ""74""}, {""month"": ""September 2024"", ""avg_players"": ""24.87"", ""gain"": ""-2.18"", ""gain_pct"": ""-8.07%"", ""peak"": ""98""}, {""month"": ""August 2024"", ""avg_players"": ""27.05"", ""gain"": ""-26.99"", ""gain_pct"": ""-49.94%"", ""peak"": ""85""}, {""month"": ""July 2024"", ""avg_players"": ""54.04"", ""gain"": ""-57.15"", ""gain_pct"": ""-51.40%"", ""peak"": ""153""}, {""month"": ""June 2024"", ""avg_players"": ""111.18"", ""gain"": ""-"", ""gain_pct"": ""-"", ""peak"": ""670""}]"
365050,Escape,38.0,0.0,True,steamcharts,"[{""month"": ""Last 30 Days"", ""avg_players"": ""0.49"", ""gain"": ""-1.4"", ""gain_pct"": ""-74.78%"", ""peak"": ""2""}, {""month"": ""May 2025"", ""avg_players"": ""1.93"", ""gain"": ""1.00"", ""gain_pct"": ""+108.04%"", ""peak"": ""5""}, {""month"": ""November 2023"", ""avg_players"": ""0.93"", ""gain"": ""-0.03"", ""gain_pct"": ""-3.21%"", ""peak"": ""2""}, {""month"": ""February 2022"", ""avg_players"": ""0.96"", ""gain"": ""0.58"", ""gain_pct"": ""+152.47%"", ""peak"": ""2""}, {""month"": ""February 2020"", ""avg_players"": ""0.38"", ""gain"": ""0.34"", ""gain_pct"": ""+976.84%"", ""peak"": ""2""}, {""month"": ""September 2019"", ""avg_players"": ""0.04"", ""gain"": ""-0.40"", ""gain_pct"": ""-91.98%"", ""peak"": ""1""}, {""month"": ""August 2019"", ""avg_players"": ""0.44"", ""gain"": ""0.26"", ""gain_pct"": ""+139.37%"", ""peak"": ""2""}, {""month"": ""July 2019"", ""avg_players"": ""0.18"", ""gain"": ""0.16"", ""gain_pct"": ""+643.16%"", ""peak"": ""2""}, {""month"": ""June 2019"", ""avg_players"": ""0.02"", ""gain"": ""-0.06"", ""gain_pct"": ""-71.68%"", ""peak"": ""1""}, {""month"": ""May 2019"", ""avg_players"": ""0.09"", ""gain"": ""-0.01"", ""gain_pct"": ""-10.66%"", ""peak"": ""1""}, {""month"": ""April 2019"", ""avg_players"": ""0.10"", ""gain"": ""0.07"", ""gain_pct"": ""+255.64%"", ""peak"": ""2""}, {""month"": ""March 2019"", ""avg_players"": ""0.03"", ""gain"": ""-0.01"", ""gain_pct"": ""-23.29%"", ""peak"": ""1""}, {""month"": ""February 2019"", ""avg_players"": ""0.04"", ""gain"": ""-0.19"", ""gain_pct"": ""-84.08%"", ""peak"": ""1""}, {""month"": ""January 2019"", ""avg_players"": ""0.22"", ""gain"": ""0.18"", ""gain_pct"": ""+405.22%"", ""peak"": ""2""}, {""month"": ""December 2018"", ""avg_players"": ""0.04"", ""gain"": ""-0.24"", ""gain_pct"": ""-84.28%"", ""peak"": ""2""}, {""month"": ""November 2018"", ""avg_players"": ""0.28"", ""gain"": ""-0.09"", ""gain_pct"": ""-23.24%"", ""peak"": ""2""}, {""month"": ""October 2018"", ""avg_players"": ""0.37"", ""gain"": ""0.03"", ""gain_pct"": ""+8.84%"", ""peak"": ""2""}, {""month"": ""September 2018"", ""avg_players"": ""0.34"", ""gain"": ""0.23"", ""gain_pct"": ""+200.64%"", ""peak"": ""3""}, {""month"": ""August 2018"", ""avg_players"": ""0.11"", ""gain"": ""-0.04"", ""gain_pct"": ""-26.75%"", ""peak"": ""3""}, {""month"": ""July 2018"", ""avg_players"": ""0.15"", ""gain"": ""0.10"", ""gain_pct"": ""+175.57%"", ""peak"": ""1""}, {""month"": ""June 2018"", ""avg_players"": ""0.06"", ""gain"": ""-0.21"", ""gain_pct"": ""-79.21%"", ""peak"": ""1""}, {""month"": ""May 2018"", ""avg_players"": ""0.27"", ""gain"": ""0.12"", ""gain_pct"": ""+80.89%"", ""peak"": ""2""}, {""month"": ""April 2018"", ""avg_players"": ""0.15"", ""gain"": ""0.06"", ""gain_pct"": ""+69.57%"", ""peak"": ""2""}, {""month"": ""March 2018"", ""avg_players"": ""0.09"", ""gain"": ""-0.07"", ""gain_pct"": ""-44.70%"", ""peak"": ""2""}, {""month"": ""February 2018"", ""avg_players"": ""0.16"", ""gain"": ""-0.15"", ""gain_pct"": ""-48.74%"", ""peak"": ""2""}, {""month"": ""January 2018"", ""avg_players"": ""0.31"", ""gain"": ""-0.11"", ""gain_pct"": ""-25.75%"", ""peak"": ""3""}, {""month"": ""December 2017"", ""avg_players"": ""0.42"", ""gain"": ""0.08"", ""gain_pct"": ""+22.99%"", ""peak"": ""3""}, {""month"": ""November 2017"", ""avg_players"": ""0.34"", ""gain"": ""-0.12"", ""gain_pct"": ""-26.58%"", ""peak"": ""3""}, {""month"": ""October 2017"", ""avg_players"": ""0.46"", ""gain"": ""-0.15"", ""gain_pct"": ""-24.61%"", ""peak"": ""2""}, {""month"": ""September 2017"", ""avg_players"": ""0.61"", ""gain"": ""0.40"", ""gain_pct"": ""+196.49%"", ""peak"": ""3""}, {""month"": ""August 2017"", ""avg_players"": ""0.21"", ""gain"": ""-0.06"", ""gain_pct"": ""-22.34%"", ""peak"": ""4""}, {""month"": ""July 2017"", ""avg_players"": ""0.26"", ""gain"": ""-0.14"", ""gain_pct"": ""-34.26%"", ""peak"": ""3""}, {""month"": ""June 2017"", ""avg_players"": ""0.40"", ""gain"": ""0.02"", ""gain_pct"": ""+5.15%"", ""peak"": ""3""}, {""month"": ""May 2017"", ""avg_players"": ""0.38"", ""gain"": ""-0.08"", ""gain_pct"": ""-17.67%"", ""peak"": ""2""}, {""month"": ""April 2017"", ""avg_players"": ""0.47"", ""gain"": ""0.16"", ""gain_pct"": ""+52.50%"", ""peak"": ""3""}, {""month"": ""March 2017"", ""avg_players"": ""0.31"", ""gain"": ""-0.01"", ""gain_pct"": ""-3.74%"", ""peak"": ""4""}, {""month"": ""February 2017"", ""avg_players"": ""0.32"", ""gain"": ""-0.03"", ""gain_pct"": ""-9.30%"", ""peak"": ""3""}, {""month"": ""January 2017"", ""avg_players"": ""0.35"", ""gain"": ""-0.09"", ""gain_pct"": ""-20.21%"", ""peak"": ""3""}, {""month"": ""December 2016"", ""avg_players"": ""0.44"", ""gain"": ""0.06"", ""gain_pct"": ""+15.51%"", ""peak"": ""4""}, {""month"": ""November 2016"", ""avg_players"": ""0.38"", ""gain"": ""-0.04"", ""gain_pct"": ""-10.56%"", ""peak"": ""3""}, {""month"": ""October 2016"", ""avg_players"": ""0.42"", ""gain"": ""-0.01"", ""gain_pct"": ""-2.12%"", ""peak"": ""3""}, {""month"": ""September 2016"", ""avg_players"": ""0.43"", ""gain"": ""-0.05"", ""gain_pct"": ""-10.48%"", ""peak"": ""4""}, {""month"": ""August 2016"", ""avg_players"": ""0.48"", ""gain"": ""0.01"", ""gain_pct"": ""+2.27%"", ""peak"": ""5""}, {""month"": ""July 2016"", ""avg_players"": ""0.47"", ""gain"": ""0.02"", ""gain_pct"": ""+4.81%"", ""peak"": ""5""}, {""month"": ""June 2016"", ""avg_players"": ""0.45"", ""gain"": ""0.01"", ""gain_pct"": ""+2.08%"", ""peak"": ""3""}, {""month"": ""May 2016"", ""avg_players"": ""0.44"", ""gain"": ""-0.02"", ""gain_pct"": ""-5.28%"", ""peak"": ""3""}, {""month"": ""April 2016"", ""avg_players"": ""0.47"", ""gain"": ""-0.24"", ""gain_pct"": ""-34.30%"", ""peak"": ""4""}, {""month"": ""March 2016"", ""avg_players"": ""0.71"", ""gain"": ""0.07"", ""gain_pct"": ""+10.64%"", ""peak"": ""4""}, {""month"": ""February 2016"", ""avg_players"": ""0.64"", ""gain"": ""-0.04"", ""gain_pct"": ""-5.26%"", ""peak"": ""4""}, {""month"": ""January 2016"", ""avg_players"": ""0.68"", ""gain"": ""0.01"", ""gain_pct"": ""+1.21%"", ""peak"": ""5""}, {""month"": ""December 2015"", ""avg_players"": ""0.67"", ""gain"": ""-0.06"", ""gain_pct"": ""-8.66%"", ""peak"": ""5""}, {""month"": ""November 2015"", ""avg_players"": ""0.73"", ""gain"": ""-0.69"", ""gain_pct"": ""-48.44%"", ""peak"": ""4""}, {""month"": ""October 2015"", ""avg_players"": ""1.42"", ""gain"": ""0.28"", ""gain_pct"": ""+24.89%"", ""peak"": ""6""}, {""month"": ""September 2015"", ""avg_players"": ""1.14"", ""gain"": ""-0.63"", ""gain_pct"": ""-35.54%"", ""peak"": ""6""}, {""month"": ""August 2015"", ""avg_players"": ""1.77"", ""gain"": ""0.15"", ""gain_pct"": ""+9.07%"", ""peak"": ""7""}, {""month"": ""July 2015"", ""avg_players"": ""1.62"", ""gain"": ""-0.45"", ""gain_pct"": ""-21.83%"", ""peak"": ""9""}, {""month"": ""June 2015"", ""avg_players"": ""2.07"", ""gain"": ""-8.94"", ""gain_pct"": ""-81.18%"", ""peak"": ""10""}, {""month"": ""May 2015"", ""avg_players"": ""11.01"", ""gain"": ""-6.01"", ""gain_pct"": ""-35.29%"", ""peak"": ""36""}, {""month"": ""April 2015"", ""avg_players"": ""17.02"", ""gain"": ""-"", ""gain_pct"": ""-"", ""peak"": ""38""}]"
2705100,breakfive,,,True,steam_api,
1116580,Shady Part of Me,247.0,36.0,False,steamcharts,"[{""month"": ""Last 30 Days"", ""avg_players"": ""9.97"", ""gain"": ""-3.5"", ""gain_pct"": ""-25.79%"", ""peak"": ""36""}, {""month"": ""April 2026"", ""avg_players"": ""13.43"", ""gain"": ""-1.77"", ""gain_pct"": ""-11.65%"", ""peak"": ""46""}, {""month"": ""March 2026"", ""avg_players"": ""15.20"", ""gain"": ""0.69"", ""gain_pct"": ""+4.79%"", ""peak"": ""47""}, {""month"": ""February 2026"", ""avg_players"": ""14.50"", ""gain"": ""1.56"", ""gain_pct"": ""+12.04%"", ""peak"": ""57""}, {""month"": ""January 2026"", ""avg_players"": ""12.95"", ""gain"": ""2.13"", ""gain_pct"": ""+19.75%"", ""peak"": ""37""}, {""month"": ""December 2025"", ""avg_players"": ""10.81"", ""gain"": ""-1.30"", ""gain_pct"": ""-10.70%"", ""peak"": ""33""}, {""month"": ""November 2025"", ""avg_players"": ""12.11"", ""gain"": ""-5.58"", ""gain_pct"": ""-31.53%"", ""peak"": ""29""}, {""month"": ""October 2025"", ""avg_players"": ""17.68"", ""gain"": ""1.55"", ""gain_pct"": ""+9.59%"", ""peak"": ""247""}, {""month"": ""September 2025"", ""avg_players"": ""16.14"", ""gain"": ""7.86"", ""gain_pct"": ""+94.94%"", ""peak"": ""54""}, {""month"": ""August 2025"", ""avg_players"": ""8.28"", ""gain"": ""-8.02"", ""gain_pct"": ""-49.21%"", ""peak"": ""21""}, {""month"": ""July 2025"", ""avg_players"": ""16.30"", ""gain"": ""2.54"", ""gain_pct"": ""+18.49%"", ""peak"": ""42""}, {""month"": ""June 2025"", ""avg_players"": ""13.75"", ""gain"": ""0.46"", ""gain_pct"": ""+3.50%"", ""peak"": ""45""}, {""month"": ""May 2025"", ""avg_players"": ""13.29"", ""gain"": ""-3.30"", ""gain_pct"": ""-19.88%"", ""peak"": ""49""}, {""month"": ""April 2025"", ""avg_players"": ""16.59"", ""gain"": ""3.40"", ""gain_pct"": ""+25.82%"", ""peak"": ""56""}, {""month"": ""March 2025"", ""avg_players"": ""13.18"", ""gain"": ""-0.86"", ""gain_pct"": ""-6.15%"", ""peak"": ""36""}, {""month"": ""February 2025"", ""avg_players"": ""14.05"", ""gain"": ""-2.02"", ""gain_pct"": ""-12.58%"", ""peak"": ""46""}, {""month"": ""January 2025"", ""avg_players"": ""16.07"", ""gain"": ""-1.95"", ""gain_pct"": ""-10.84%"", ""peak"": ""45""}, {""month"": ""December 2024"", ""avg_players"": ""18.02"", ""gain"": ""-1.21"", ""gain_pct"": ""-6.28%"", ""peak"": ""51""}, {""month"": ""November 2024"", ""avg_players"": ""19.23"", ""gain"": ""-19.10"", ""gain_pct"": ""-49.82%"", ""peak"": ""103""}, {""month"": ""October 2024"", ""avg_players"": ""38.32"", ""gain"": ""27.47"", ""gain_pct"": ""+253.02%"", ""peak"": ""206""}, {""month"": ""September 2024"", ""avg_players"": ""10.86"", ""gain"": ""4.00"", ""gain_pct"": ""+58.38%"", ""peak"": ""30""}, {""month"": ""August 2024"", ""avg_players"": ""6.85"", ""gain"": ""-4.02"", ""gain_pct"": ""-36.98%"", ""peak"": ""18""}, {""month"": ""July 2024"", ""avg_players"": ""10.88"", ""gain"": ""0.61"", ""gain_pct"": ""+5.96%"", ""peak"": ""23""}, {""month"": ""June 2024"", ""avg_players"": ""10.27"", ""gain"": ""1.71"", ""gain_pct"": ""+19.99%"", ""peak"": ""39""}, {""month"": ""May 2024"", ""avg_players"": ""8.56"", ""gain"": ""-2.70"", ""gain_pct"": ""-24.00%"", ""peak"": ""25""}, {""month"": ""April 2024"", ""avg_players"": ""11.26"", ""gain"": ""-3.82"", ""gain_pct"": ""-25.33%"", ""peak"": ""32""}, {""month"": ""March 2024"", ""avg_players"": ""15.08"", ""gain"": ""3.28"", ""gain_pct"": ""+27.78%"", ""peak"": ""47""}, {""month"": ""February 2024"", ""avg_players"": ""11.80"", ""gain"": ""-6.97"", ""gain_pct"": ""-37.13%"", ""peak"": ""42""}, {""month"": ""January 2024"", ""avg_players"": ""18.77"", ""gain"": ""5.80"", ""gain_pct"": ""+44.67%"", ""peak"": ""50""}, {""month"": ""December 2023"", ""avg_players"": ""12.97"", ""gain"": ""2.82"", ""gain_pct"": ""+27.74%"", ""peak"": ""39""}, {""month"": ""November 2023"", ""avg_players"": ""10.16"", ""gain"": ""-2.37"", ""gain_pct"": ""-18.94%"", ""peak"": ""31""}, {""month"": ""October 2023"", ""avg_players"": ""12.53"", ""gain"": ""-3.95"", ""gain_pct"": ""-23.96%"", ""peak"": ""40""}, {""month"": ""September 2023"", ""avg_players"": ""16.48"", ""gain"": ""7.52"", ""gain_pct"": ""+83.96%"", ""peak"": ""68""}, {""month"": ""August 2023"", ""avg_players"": ""8.96"", ""gain"": ""-2.75"", ""gain_pct"": ""-23.52%"", ""peak"": ""29""}, {""month"": ""July 2023"", ""avg_players"": ""11.71"", ""gain"": ""2.36"", ""gain_pct"": ""+25.17%"", ""peak"": ""29""}, {""month"": ""June 2023"", ""avg_players"": ""9.36"", ""gain"": ""-0.22"", ""gain_pct"": ""-2.29%"", ""peak"": ""27""}, {""month"": ""May 2023"", ""avg_players"": ""9.58"", ""gain"": ""-2.31"", ""gain_pct"": ""-19.46%"", ""peak"": ""28""}, {""month"": ""April 2023"", ""avg_players"": ""11.89"", ""gain"": ""-9.92"", ""gain_pct"": ""-45.49%"", ""peak"": ""29""}, {""month"": ""March 2023"", ""avg_players"": ""21.81"", ""gain"": ""3.13"", ""gain_pct"": ""+16.77%"", ""peak"": ""65""}, {""month"": ""February 2023"", ""avg_players"": ""18.68"", ""gain"": ""9.70"", ""gain_pct"": ""+107.99%"", ""peak"": ""46""}, {""month"": ""January 2023"", ""avg_players"": ""8.98"", ""gain"": ""-2.43"", ""gain_pct"": ""-21.27%"", ""peak"": ""24""}, {""month"": ""December 2022"", ""avg_players"": ""11.41"", ""gain"": ""-10.50"", ""gain_pct"": ""-47.92%"", ""peak"": ""34""}, {""month"": ""November 2022"", ""avg_players"": ""21.90"", ""gain"": ""17.84"", ""gain_pct"": ""+438.72%"", ""peak"": ""134""}, {""month"": ""October 2022"", ""avg_players"": ""4.07"", ""gain"": ""-7.69"", ""gain_pct"": ""-65.42%"", ""peak"": ""18""}, {""month"": ""September 2022"", ""avg_players"": ""11.76"", ""gain"": ""7.08"", ""gain_pct"": ""+151.17%"", ""peak"": ""39""}, {""month"": ""August 2022"", ""avg_players"": ""4.68"", ""gain"": ""-5.50"", ""gain_pct"": ""-54.01%"", ""peak"": ""14""}, {""month"": ""July 2022"", ""avg_players"": ""10.18"", ""gain"": ""4.72"", ""gain_pct"": ""+86.60%"", ""peak"": ""28""}, {""month"": ""June 2022"", ""avg_players"": ""5.46"", ""gain"": ""-1.12"", ""gain_pct"": ""-17.05%"", ""peak"": ""22""}, {""month"": ""May 2022"", ""avg_players"": ""6.58"", ""gain"": ""-0.18"", ""gain_pct"": ""-2.63%"", ""peak"": ""26""}, {""month"": ""April 2022"", ""avg_players"": ""6.76"", ""gain"": ""-1.66"", ""gain_pct"": ""-19.77%"", ""peak"": ""29""}, {""month"": ""March 2022"", ""avg_players"": ""8.42"", ""gain"": ""2.10"", ""gain_pct"": ""+33.32%"", ""peak"": ""44""}, {""month"": ""February 2022"", ""avg_players"": ""6.32"", ""gain"": ""-1.59"", ""gain_pct"": ""-20.07%"", ""peak"": ""21""}, {""month"": ""January 2022"", ""avg_players"": ""7.90"", ""gain"": ""0.75"", ""gain_pct"": ""+10.43%"", ""peak"": ""29""}, {""month"": ""December 2021"", ""avg_players"": ""7.15"", ""gain"": ""0.29"", ""gain_pct"": ""+4.22%"", ""peak"": ""23""}, {""month"": ""November 2021"", ""avg_players"": ""6.87"", ""gain"": ""-1.87"", ""gain_pct"": ""-21.40%"", ""peak"": ""27""}, {""month"": ""October 2021"", ""avg_players"": ""8.73"", ""gain"": ""-4.87"", ""gain_pct"": ""-35.81%"", ""peak"": ""36""}, {""month"": ""September 2021"", ""avg_players"": ""13.61"", ""gain"": ""9.80"", ""gain_pct"": ""+257.14%"", ""peak"": ""58""}, {""month"": ""August 2021"", ""avg_players"": ""3.81"", ""gain"": ""-2.63"", ""gain_pct"": ""-40.85%"", ""peak"": ""14""}, {""month"": ""July 2021"", ""avg_players"": ""6.44"", ""gain"": ""1.21"", ""gain_pct"": ""+23.24%"", ""peak"": ""21""}, {""month"": ""June 2021"", ""avg_players"": ""5.23"", ""gain"": ""0.86"", ""gain_pct"": ""+19.64%"", ""peak"": ""24""}, {""month"": ""May 2021"", ""avg_players"": ""4.37"", ""gain"": ""-1.17"", ""gain_pct"": ""-21.14%"", ""peak"": ""15""}, {""month"": ""April 2021"", ""avg_players"": ""5.54"", ""gain"": ""-6.45"", ""gain_pct"": ""-53.79%"", ""peak"": ""20""}, {""month"": ""March 2021"", ""avg_players"": ""11.99"", ""gain"": ""0.65"", ""gain_pct"": ""+5.76%"", ""peak"": ""49""}, {""month"": ""February 2021"", ""avg_players"": ""11.33"", ""gain"": ""-2.96"", ""gain_pct"": ""-20.72%"", ""peak"": ""34""}, {""month"": ""January 2021"", ""avg_players"": ""14.30"", ""gain"": ""-19.53"", ""gain_pct"": ""-57.74%"", ""peak"": ""44""}, {""month"": ""December 2020"", ""avg_players"": ""33.83"", ""gain"": ""-"", ""gain_pct"": ""-"", ""peak"": ""73""}]"
860960,N1L (No1Lives),,,True,steam_api,
3290830,Faith Of Life _ Survive Edition,,,True,steam_api,
791950,Hiking Simulator 2018,3.0,0.0,True,steam_api,"[{""month"": ""Last 30 Days"", ""avg_players"": ""0.00"", ""gain"": ""-0.0"", ""gain_pct"": ""-100.00%"", ""peak"": ""0""}, {""month"": ""July 2019"", ""avg_players"": ""0.02"", ""gain"": ""0.02"", ""gain_pct"": ""+229.81%"", ""peak"": ""1""}, {""month"": ""May 2019"", ""avg_players"": ""0.01"", ""gain"": ""0.01"", ""gain_pct"": ""+Inf%"", ""peak"": ""1""}, {""month"": ""April 2019"", ""avg_players"": ""0.00"", ""gain"": ""-0.02"", ""gain_pct"": ""-100.00%"", ""peak"": ""0""}, {""month"": ""March 2019"", ""avg_players"": ""0.02"", ""gain"": ""0.00"", ""gain_pct"": ""+5.45%"", ""peak"": ""1""}, {""month"": ""February 2019"", ""avg_players"": ""0.01"", ""gain"": ""-0.07"", ""gain_pct"": ""-82.09%"", ""peak"": ""1""}, {""month"": ""January 2019"", ""avg_players"": ""0.08"", ""gain"": ""-"", ""gain_pct"": ""-"", ""peak"": ""2""}]"
